"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
2056	"essay_2e4479124a7e0f70"	"prompt_87f7c87fb31b5da2"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	6	"B1"	NA
2057	"essay_09a3bdd1d4dcb4eb"	"prompt_13020c2a757e39d5"	"user_0926622159faa604"	"Vietnamese"	"first"	"train"	FALSE	13	"B2"	NA
2058	"essay_b656b3ff55e93c34"	"prompt_23ed369963fb84a1"	"user_8d510005008c7c07"	"Spanish"	"first"	"train"	FALSE	18	"B1+"	NA
2059	"essay_3c15d7b4a52f3f9d"	"prompt_87f7c87fb31b5da2"	"user_8d510005008c7c07"	"Spanish"	"first"	"train"	FALSE	17	"A2+"	NA
2060	"essay_3978137360e7d4bc"	"prompt_6cb0c85d60a4ef2e"	"user_177bbf2ae35c4359"	"Polish"	"first"	"train"	FALSE	21	"C2"	NA
2061	"essay_01dcd57ed99eb897"	"prompt_de206ba1795e8dc5"	"user_5441e643aca888d6"	"Italian"	"first"	"train"	FALSE	11	"B2"	NA
2062	"essay_bbd9b2ce9c5ad2b2"	"prompt_d3e35405e2378ac9"	"user_5441e643aca888d6"	"Italian"	"first"	"train"	FALSE	12	"C1"	NA
2063	"essay_f85b33aa75d7d2f1"	"prompt_87f7c87fb31b5da2"	"user_2a2c08c5fc460b1a"	"French"	"first"	"train"	FALSE	11	"A2+"	NA
2064	"essay_de8a4b0d7249a978"	"prompt_87f7c87fb31b5da2"	"user_7761ecc6d117e2f3"	"Spanish"	"first"	"train"	FALSE	11	"A1+"	NA
2065	"essay_25254d205e599198"	"prompt_23ed369963fb84a1"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	22	"B1"	NA
2066	"essay_75feebe561e2a15c"	"prompt_9564cdfd1ab47024"	"user_d3b045d309ff4bec"	"Spanish"	"first"	"train"	FALSE	52	"C1+"	NA
2067	"essay_72e60f196a0a01b4"	"prompt_23ed369963fb84a1"	"user_d3b045d309ff4bec"	"Spanish"	"first"	"train"	FALSE	10	"B1"	NA
2068	"essay_e66cabe46d273bd9"	"prompt_29081c0eb3c823b4"	"user_0a5aede93629007c"	"German"	"first"	"train"	FALSE	26	"B2"	NA
2069	"essay_b08febfb0be01599"	"prompt_87f7c87fb31b5da2"	"user_2ae1aeb627250573"	"Arabic"	"first"	"train"	FALSE	10	"A1"	NA
2070	"essay_7fa1719e7c214147"	"prompt_23ed369963fb84a1"	"user_d91bec0d4aefda9a"	"Portuguese"	"first"	"train"	FALSE	5	"A2+"	NA
2071	"essay_c980f9ddfc9ef263"	"prompt_58852905890136d4"	"user_1e88c7e7c6bbeb6d"	"Portuguese"	"first"	"train"	FALSE	24	"B2"	NA
2072	"essay_eeb4866557a3ce54"	"prompt_23ed369963fb84a1"	"user_1a57f63e762dc86f"	"Spanish"	"first"	"train"	FALSE	11	"B1"	NA
2073	"essay_a9eda9443fc853f5"	"prompt_e404501e9bbbc094"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	29	"C2"	NA
2074	"essay_f3b30d4a1f880884"	"prompt_30d627bea13ce859"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	10	"C1+"	NA
2075	"essay_2bc8199d366c09ac"	"prompt_2865cfff040b541d"	"user_f3500c9ab7468974"	"Arabic"	"first"	"train"	FALSE	21	"B2+"	NA
2076	"essay_62d3660270a6a60a"	"prompt_30d627bea13ce859"	"user_f3500c9ab7468974"	"Arabic"	"first"	"train"	FALSE	18	"B2+"	NA
2077	"essay_2150405389eb8f05"	"prompt_9564cdfd1ab47024"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	22	"C1+"	NA
2078	"essay_dc9153cebdbf7fcf"	"prompt_29081c0eb3c823b4"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	24	"C1"	NA
2079	"essay_b4102e652bf1b0b2"	"prompt_e404501e9bbbc094"	"user_1e8930f2bbd9de66"	"Portuguese"	"first"	"train"	FALSE	18	"C1"	NA
2080	"essay_26b16412a34d9627"	"prompt_39db840b1dee1ac1"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	16	"C2+"	NA
2081	"essay_7daf28e94a012ced"	"prompt_87f7c87fb31b5da2"	"user_d3b045d309ff4bec"	"Spanish"	"first"	"train"	FALSE	25	"B1+"	NA
2082	"essay_4da7873d54804e04"	"prompt_9564cdfd1ab47024"	"user_fbda00f7b534ccd2"	"Portuguese"	"first"	"train"	FALSE	43	"B2+"	NA
2083	"essay_014f0350bfced50d"	"prompt_87f7c87fb31b5da2"	"user_edd8a0fc169a6b81"	"Portuguese"	"first"	"train"	FALSE	25	"A2"	NA
2084	"essay_ab767f08422a117d"	"prompt_a3271cf10d32656b"	"user_d401aa94add84f6f"	"Romanian"	"first"	"train"	FALSE	31	"B2"	NA
2085	"essay_9f2a9b1add4ec87e"	"prompt_23ed369963fb84a1"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	15	"B1+"	NA
2086	"essay_6ef33dc604af923b"	"prompt_179938ed5e90b50a"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	16	"C2"	NA
2087	"essay_bef49ae5665a78c1"	"prompt_046678dfe42e3068"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	20	"B2+"	NA
2088	"essay_c7dcd4b9452b6664"	"prompt_9d22a5a9df98ce09"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	20	"B2"	NA
2089	"essay_e9ce69022a8e114d"	"prompt_23ed369963fb84a1"	"user_9159ca84cf063690"	"Polish"	"first"	"train"	FALSE	9	"B1"	NA
2090	"essay_3eb11cedce0cbf8a"	"prompt_23ed369963fb84a1"	"user_28f1acea6b2f5c0f"	"Turkish"	"first"	"train"	FALSE	23	"A2"	NA
2091	"essay_ce8184a824574f41"	"prompt_39db840b1dee1ac1"	"user_1e8930f2bbd9de66"	"Portuguese"	"first"	"train"	FALSE	16	"B1+"	NA
2092	"essay_f9960f9d4765eea8"	"prompt_58b9f5f522c0a1ba"	"user_5441e643aca888d6"	"Italian"	"first"	"train"	FALSE	17	"C1"	NA
2093	"essay_995843894a41d467"	"prompt_8e0f8cbbba514658"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	15	"C1+"	NA
2094	"essay_5804a159a16740fb"	"prompt_23ed369963fb84a1"	"user_2eabaa3e70ce66d0"	"Japanese"	"first"	"train"	FALSE	23	"B1"	NA
2095	"essay_b06e8efeed01704e"	"prompt_23ed369963fb84a1"	"user_93cec5ca9bdab1db"	"Spanish"	"first"	"train"	FALSE	28	"B1"	NA
2096	"essay_ab92b82845ae42bd"	"prompt_2865cfff040b541d"	"user_ca5676abac27eb50"	"German"	"first"	"train"	FALSE	24	"B2"	NA
2097	"essay_c635c1a94a57ab52"	"prompt_1a893b704d9d98d4"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	5	"C1+"	NA
2098	"essay_6113a7e5c48d6307"	"prompt_305b51299790d8a8"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	24	"B1+"	NA
2099	"essay_334711344c30f982"	"prompt_a3271cf10d32656b"	"user_d883741151911575"	"Spanish"	"first"	"train"	FALSE	22	"B1+"	NA
2100	"essay_a0d0f7b44108f530"	"prompt_2865cfff040b541d"	"user_46492f2ba4a36179"	"German"	"first"	"train"	FALSE	4	"B2"	NA
2101	"essay_27d6cdcdeebc92b7"	"prompt_e0d347fb2afea90b"	"user_2e3a93eb5b9339be"	"Arabic"	"first"	"train"	FALSE	45	"C1+"	NA
2102	"essay_737ed1a2b1868af8"	"prompt_30d627bea13ce859"	"user_f95aa5d54d79c888"	"Romanian"	"first"	"train"	FALSE	7	"C2+"	NA
2103	"essay_e69c47e85577356d"	"prompt_23ed369963fb84a1"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	13	"A2+"	NA
2104	"essay_7778f4168374b627"	"prompt_58852905890136d4"	"user_1e8930f2bbd9de66"	"Portuguese"	"first"	"train"	FALSE	22	"B2"	NA
2105	"essay_8791a447630c2f3e"	"prompt_5be9aa25d9f61171"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	14	"B2+"	NA
2106	"essay_0a61cfb5c9f18627"	"prompt_179938ed5e90b50a"	"user_0926622159faa604"	"Vietnamese"	"first"	"train"	FALSE	25	"B1"	NA
2107	"essay_c912fa3071594553"	"prompt_a48191f7b89e3523"	"user_1e8930f2bbd9de66"	"Portuguese"	"first"	"train"	FALSE	31	"B1"	NA
2108	"essay_3a93ff00319cb3f0"	"prompt_1a893b704d9d98d4"	"user_cf69bcb85e334ca2"	"Turkish"	"first"	"train"	FALSE	11	"C2"	NA
2109	"essay_50496f75eb364b9b"	"prompt_a3271cf10d32656b"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	17	"B1+"	NA
2110	"essay_2d04dc4f5924583d"	"prompt_87f7c87fb31b5da2"	"user_93cec5ca9bdab1db"	"Spanish"	"first"	"train"	FALSE	8	"A2"	NA
2111	"essay_347e79f951c34b96"	"prompt_23ed369963fb84a1"	"user_e0279583f0b7bf33"	"Spanish"	"first"	"train"	FALSE	33	"A1+"	NA
2112	"essay_33c56d6dbce0d395"	"prompt_e4c497f7613dcf8a"	"user_7ac2c67b66c7d7c8"	"Turkish"	"first"	"train"	FALSE	19	"B2"	NA
2113	"essay_7ca9f2c3d573ba82"	"prompt_13020c2a757e39d5"	"user_d883741151911575"	"Spanish"	"first"	"train"	FALSE	38	"B1+"	NA
2114	"essay_e5bd4ee6d3471d70"	"prompt_5be9aa25d9f61171"	"user_0926622159faa604"	"Vietnamese"	"first"	"train"	FALSE	27	"B2+"	NA
2115	"essay_5368c545bd5c47d2"	"prompt_046678dfe42e3068"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	12	"B2"	NA
2116	"essay_1d3251e68d0e1b12"	"prompt_394b6f53ecc6f98d"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	23	"B2+"	NA
2117	"essay_abf9ea3c1fe8d2a0"	"prompt_179938ed5e90b50a"	"user_46492f2ba4a36179"	"German"	"first"	"train"	FALSE	29	"B2+"	NA
2118	"essay_92a1b76f1ebc4fa8"	"prompt_87f7c87fb31b5da2"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	1	"B1"	NA
2119	"essay_fa0a49dd217ff1cb"	"prompt_39db840b1dee1ac1"	"user_fbda00f7b534ccd2"	"Portuguese"	"first"	"train"	FALSE	35	"B2+"	NA
2120	"essay_6586060787a1f0b6"	"prompt_87f7c87fb31b5da2"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	13	"B1"	NA
2121	"essay_c0211c6727005f44"	"prompt_58b9f5f522c0a1ba"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	20	"B1+"	NA
2122	"essay_5b1c498cf007c2b3"	"prompt_e404501e9bbbc094"	"user_8a0719175757f95c"	"Arabic"	"first"	"train"	FALSE	27	"C2+"	NA
2123	"essay_f02916594bf4837d"	"prompt_e0d347fb2afea90b"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	16	"C1"	NA
2124	"essay_74e5525682459d3d"	"prompt_9d22a5a9df98ce09"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	8	"C1"	NA
2125	"essay_5423d16a6a2c2de7"	"prompt_a3271cf10d32656b"	"user_f6d69170fb634a9c"	"Polish"	"first"	"train"	FALSE	20	"C1"	NA
2126	"essay_90ba2b963074b6df"	"prompt_1a893b704d9d98d4"	"user_39937365769ccb82"	"Polish"	"first"	"train"	FALSE	23	"C1"	NA
2127	"essay_e4e4a027096078d9"	"prompt_30d627bea13ce859"	"user_cf69bcb85e334ca2"	"Turkish"	"first"	"train"	FALSE	29	"C1+"	NA
2128	"essay_5fcae4b069d691bd"	"prompt_e404501e9bbbc094"	"user_7ac2c67b66c7d7c8"	"Turkish"	"first"	"train"	FALSE	40	"B2+"	NA
2129	"essay_c7b1dcff0ce38d5f"	"prompt_82f61f70f00cce70"	"user_d883741151911575"	"Spanish"	"first"	"train"	FALSE	40	"B1+"	NA
2130	"essay_03c3ed110b7969ec"	"prompt_82f61f70f00cce70"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	23	"B1+"	NA
2131	"essay_5581474d99271cb5"	"prompt_394b6f53ecc6f98d"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	10	"C1"	NA
2132	"essay_8e2baf28b1cf3bcd"	"prompt_87f7c87fb31b5da2"	"user_e0279583f0b7bf33"	"Spanish"	"first"	"train"	FALSE	15	"A2"	NA
2133	"essay_108eaacc1be94177"	"prompt_9564cdfd1ab47024"	"user_7ac2c67b66c7d7c8"	"Turkish"	"first"	"train"	FALSE	50	"B2+"	NA
2134	"essay_0f6eb970ea306164"	"prompt_6748f85e7e8f36b6"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	43	"B2"	NA
2135	"essay_2ca95430a2064496"	"prompt_2865cfff040b541d"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	34	"B2+"	NA
2136	"essay_12a585f830b8b83d"	"prompt_de206ba1795e8dc5"	"user_c57900a242739705"	"Italian"	"first"	"train"	FALSE	13	"B2"	NA
2137	"essay_93ac12c02d4e297d"	"prompt_58b9f5f522c0a1ba"	"user_c57900a242739705"	"Italian"	"first"	"train"	FALSE	14	"B1+"	NA
2138	"essay_e575349382d315d7"	"prompt_6cb0c85d60a4ef2e"	"user_f95aa5d54d79c888"	"Romanian"	"first"	"train"	FALSE	6	"C2+"	NA
2139	"essay_4eb56d4805f65ac6"	"prompt_29081c0eb3c823b4"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	4	"B2"	NA
2140	"essay_b996252ad015fc4b"	"prompt_6748f85e7e8f36b6"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	13	"B2+"	NA
2141	"essay_933b57479c5af3fa"	"prompt_29081c0eb3c823b4"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	24	"B1"	NA
2142	"essay_48433185fcd5d874"	"prompt_39db840b1dee1ac1"	"user_7ac2c67b66c7d7c8"	"Turkish"	"first"	"train"	FALSE	49	"C1+"	NA
2143	"essay_18d2a40078554d0b"	"prompt_98e191fa5bded725"	"user_79bfd9334517cbc5"	"Arabic"	"first"	"train"	FALSE	8	"A2+"	NA
2144	"essay_55320f0fb55bddfe"	"prompt_13020c2a757e39d5"	"user_c57900a242739705"	"Italian"	"first"	"train"	FALSE	28	"B2"	NA
2145	"essay_375cab53c64902de"	"prompt_9564cdfd1ab47024"	"user_b5ab2dbceaa4b9a7"	"Arabic"	"first"	"train"	FALSE	80	"B1"	NA
2146	"essay_b3a9886afb414209"	"prompt_5be9aa25d9f61171"	"user_1e8930f2bbd9de66"	"Portuguese"	"first"	"train"	FALSE	26	"B2"	NA
2147	"essay_bed55a4ded46ad54"	"prompt_91626718bd3e657e"	"user_79bfd9334517cbc5"	"Arabic"	"first"	"train"	FALSE	15	"B1"	NA
2148	"essay_e6099f151ac532fb"	"prompt_39db840b1dee1ac1"	"user_b5ab2dbceaa4b9a7"	"Arabic"	"first"	"train"	FALSE	73	"B1"	NA
2149	"essay_b5be759657768d82"	"prompt_a3271cf10d32656b"	"user_5441e643aca888d6"	"Italian"	"first"	"train"	FALSE	15	"C1"	NA
2150	"essay_864c1f846e1ae882"	"prompt_6748f85e7e8f36b6"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	32	"B2+"	NA
2151	"essay_e65c731a2d4ee440"	"prompt_a48191f7b89e3523"	"user_1af2800cf87b15b4"	"Arabic"	"first"	"train"	FALSE	6	"B1"	NA
2152	"essay_cfde28d187489d0a"	"prompt_6748f85e7e8f36b6"	"user_2a2c08c5fc460b1a"	"French"	"first"	"train"	FALSE	5	"A2+"	NA
2153	"essay_e07ec9bdb1000cc6"	"prompt_87f7c87fb31b5da2"	"user_d91bec0d4aefda9a"	"Portuguese"	"first"	"train"	TRUE	0	"A2+"	NA
2154	"essay_8aa2f5f5083eb334"	"prompt_e404501e9bbbc094"	"user_0926622159faa604"	"Vietnamese"	"first"	"train"	FALSE	38	"B2"	NA
2155	"essay_066649661f494069"	"prompt_305b51299790d8a8"	"user_5441e643aca888d6"	"Italian"	"first"	"train"	FALSE	21	"B2"	NA
2156	"essay_ca5d65f9ec2f5628"	"prompt_394b6f53ecc6f98d"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	20	"C1"	NA
2157	"essay_8a8cddc7743c3d39"	"prompt_29081c0eb3c823b4"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	14	"B2+"	NA
2158	"essay_8463beb1afa3ca4c"	"prompt_9975b4bd24cfacd8"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	6	"C1"	NA
2159	"essay_7b0aa3b2f0c9656a"	"prompt_6d735aae1b87fea9"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	15	"B2+"	NA
2160	"essay_a30c91535eeb7c27"	"prompt_de206ba1795e8dc5"	"user_e1a15b0cc9551b20"	"Arabic"	"first"	"train"	FALSE	7	"B1+"	NA
2161	"essay_32e002c6994de964"	"prompt_30d627bea13ce859"	"user_cda10b019e1d47e3"	"Romanian"	"first"	"train"	FALSE	28	"C1"	NA
2162	"essay_f08f9de884b64442"	"prompt_5be9aa25d9f61171"	"user_7ac2c67b66c7d7c8"	"Turkish"	"first"	"train"	FALSE	35	"B1"	NA
2163	"essay_a4915c28c5faa6c4"	"prompt_e4c497f7613dcf8a"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	45	"B2"	NA
2164	"essay_04f10a13509f8a31"	"prompt_de206ba1795e8dc5"	"user_0926622159faa604"	"Vietnamese"	"first"	"train"	FALSE	11	"B1"	NA
2165	"essay_894d48dd7b6b2bbe"	"prompt_6748f85e7e8f36b6"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	16	"C1+"	NA
2166	"essay_7a22feecce87324f"	"prompt_179938ed5e90b50a"	"user_5bb05c7566af460c"	"Polish"	"first"	"train"	FALSE	18	"C1"	NA
2167	"essay_a565a0296cb51272"	"prompt_2865cfff040b541d"	"user_917236f9aec8ca4f"	"Czech"	"first"	"train"	FALSE	13	"C1+"	NA
2168	"essay_1aa5a47e52f54aca"	"prompt_e4c497f7613dcf8a"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	17	"B1+"	NA
2169	"essay_a29c9e0b2ca96285"	"prompt_58852905890136d4"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	20	"B2+"	NA
2170	"essay_5b577e5e29886c1e"	"prompt_23ed369963fb84a1"	"user_5c7535afb8408b65"	"Portuguese"	"first"	"train"	FALSE	12	"A2+"	NA
2171	"essay_d3111ec61b87cf09"	"prompt_87f7c87fb31b5da2"	"user_5c7535afb8408b65"	"Portuguese"	"first"	"train"	FALSE	11	"B1"	NA
2172	"essay_3f5ce032e099f12c"	"prompt_58852905890136d4"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	56	"B2"	NA
2173	"essay_498c02ab23a5dd3a"	"prompt_e4c497f7613dcf8a"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	11	"C1+"	NA
2174	"essay_64b6476c96711f29"	"prompt_82f61f70f00cce70"	"user_207f7a930691f2b7"	"Spanish"	"first"	"train"	FALSE	48	"B1"	NA
2175	"essay_d2e2deb3b8a53361"	"prompt_87f7c87fb31b5da2"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	2	"A2+"	NA
2176	"essay_9c6557fcd5dacfe8"	"prompt_23ed369963fb84a1"	"user_23420030f156ff82"	"Vietnamese"	"first"	"train"	FALSE	16	"A2+"	NA
2177	"essay_993fa4318c2648b2"	"prompt_58852905890136d4"	"user_23420030f156ff82"	"Vietnamese"	"first"	"train"	FALSE	44	"B1+"	NA
2178	"essay_d7e9980edd16fdd4"	"prompt_23ed369963fb84a1"	"user_d440e5f9ae537e4b"	"Polish"	"first"	"train"	FALSE	48	"B1+"	NA
2179	"essay_0cd2b8699ef1529a"	"prompt_58b9f5f522c0a1ba"	"user_2caaf2914be5d10f"	"Dutch"	"first"	"train"	FALSE	13	"B2"	NA
2180	"essay_be6a996146ec9a23"	"prompt_9975b4bd24cfacd8"	"user_5f394c17153810ad"	"Italian"	"first"	"train"	FALSE	38	"B2"	NA
2181	"essay_5a3da673323cffd0"	"prompt_29081c0eb3c823b4"	"user_9639d6c732ca1976"	"German"	"first"	"train"	FALSE	26	"B2"	NA
2182	"essay_f269fd3e433072a3"	"prompt_58852905890136d4"	"user_edd8a0fc169a6b81"	"Portuguese"	"first"	"train"	FALSE	81	"A2"	NA
2183	"essay_94e846a1a1f2eb6f"	"prompt_4671630d1fa03592"	"user_79bfd9334517cbc5"	"Arabic"	"first"	"train"	FALSE	10	"A2"	NA
2184	"essay_c227e6349f42008e"	"prompt_305b51299790d8a8"	"user_2caaf2914be5d10f"	"Dutch"	"first"	"train"	FALSE	8	"B2+"	NA
2185	"essay_3dffa264691df035"	"prompt_179938ed5e90b50a"	"user_2caaf2914be5d10f"	"Dutch"	"first"	"train"	FALSE	22	"B1+"	NA
2186	"essay_cd79ec3953473aae"	"prompt_82f61f70f00cce70"	"user_1af2800cf87b15b4"	"Arabic"	"first"	"train"	FALSE	21	"B1+"	NA
2187	"essay_f25d806420c9bac1"	"prompt_7fb0941f7b739572"	"user_8d510005008c7c07"	"Spanish"	"first"	"train"	FALSE	13	"B1"	NA
2188	"essay_47bf74dae7a942fa"	"prompt_40037060180c75db"	"user_8d510005008c7c07"	"Spanish"	"first"	"train"	FALSE	10	"A2"	NA
2189	"essay_549f40d5c122fb8c"	"prompt_87f7c87fb31b5da2"	"user_d440e5f9ae537e4b"	"Polish"	"first"	"train"	FALSE	57	"B2"	NA
2190	"essay_5fcb7a9398242500"	"prompt_179938ed5e90b50a"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	13	"B2"	NA
2191	"essay_326319b5142c3be4"	"prompt_a48191f7b89e3523"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	10	"B2"	NA
2192	"essay_9e50baf510475e2b"	"prompt_de206ba1795e8dc5"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	9	"C1"	NA
2193	"essay_267324b9dc908a56"	"prompt_a3271cf10d32656b"	"user_c57900a242739705"	"Italian"	"first"	"train"	FALSE	10	"B2+"	NA
2194	"essay_efcc8fd8e7e1a112"	"prompt_6d735aae1b87fea9"	"user_65249e614135709d"	"Czech"	"first"	"train"	FALSE	24	"B1+"	NA
2195	"essay_a98809125292ca5d"	"prompt_13020c2a757e39d5"	"user_240cee6fa33bac12"	"Vietnamese"	"first"	"train"	FALSE	27	"B1"	NA
2196	"essay_2610b51d69ccdee4"	"prompt_9975b4bd24cfacd8"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	33	"B2+"	NA
2197	"essay_30ba0fea5af3421f"	"prompt_39db840b1dee1ac1"	"user_54ea77d88b4fb9f0"	"Italian"	"first"	"train"	FALSE	25	"C1"	NA
2198	"essay_f6de4a5aa4351bd2"	"prompt_5be9aa25d9f61171"	"user_54ea77d88b4fb9f0"	"Italian"	"first"	"train"	FALSE	27	"B1+"	NA
2199	"essay_bb0dbc263f3b4348"	"prompt_179938ed5e90b50a"	"user_95152262a4bf3b9e"	"Arabic"	"first"	"train"	FALSE	26	"B1"	NA
2200	"essay_e3de4f5d72fe8bfa"	"prompt_23ed369963fb84a1"	"user_bf02b89af8465042"	"Vietnamese"	"first"	"train"	FALSE	44	"B1"	NA
2201	"essay_d7b176a2d31c060e"	"prompt_e4c497f7613dcf8a"	"user_5f394c17153810ad"	"Italian"	"first"	"train"	FALSE	32	"B1+"	NA
2202	"essay_4ebdc90a6e4024e1"	"prompt_29081c0eb3c823b4"	"user_79bfd9334517cbc5"	"Arabic"	"first"	"train"	FALSE	31	"B1+"	NA
2203	"essay_4d2124b2d24c05d4"	"prompt_23ed369963fb84a1"	"user_fc4d27282cdb8049"	"German"	"first"	"train"	FALSE	8	"A2+"	NA
2204	"essay_6e3325a7c977a22b"	"prompt_9975b4bd24cfacd8"	"user_e4f9def4f4459a4f"	"Portuguese"	"first"	"train"	FALSE	30	"B1"	NA
2205	"essay_da05c33aa8f98c5d"	"prompt_6d735aae1b87fea9"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	17	"C1"	NA
2206	"essay_9d706b8ede59b3b1"	"prompt_a48191f7b89e3523"	"user_95152262a4bf3b9e"	"Arabic"	"first"	"train"	FALSE	35	"A2+"	NA
2207	"essay_cda24480caba5cdf"	"prompt_179938ed5e90b50a"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	44	"B1"	NA
2208	"essay_5401e0f4c429093f"	"prompt_2865cfff040b541d"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	17	"B2+"	NA
2209	"essay_da36423f73ab6a6f"	"prompt_de206ba1795e8dc5"	"user_17a93a4d9a6d4000"	"Dutch"	"first"	"train"	FALSE	10	"B1+"	NA
2210	"essay_a9d350eaefd911c3"	"prompt_87f7c87fb31b5da2"	"user_721dece5f7976299"	"Portuguese"	"first"	"train"	FALSE	7	"B1"	NA
2211	"essay_35c1b589c2d3678e"	"prompt_29081c0eb3c823b4"	"user_65249e614135709d"	"Czech"	"first"	"train"	FALSE	23	"B1+"	NA
2212	"essay_8587a4606daf5f8b"	"prompt_e4c497f7613dcf8a"	"user_6b0f182d1ce78982"	"Italian"	"first"	"train"	FALSE	34	"B1+"	NA
2213	"essay_c4d41fffb0b8c29a"	"prompt_40037060180c75db"	"user_2a2c08c5fc460b1a"	"French"	"first"	"train"	FALSE	18	"B1"	NA
2214	"essay_e99643990279b89a"	"prompt_d3e35405e2378ac9"	"user_044976016bd317cb"	"Chinese"	"first"	"train"	FALSE	23	"C1"	NA
2215	"essay_6e5dabe97a965f19"	"prompt_a48191f7b89e3523"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	41	"B2"	NA
2216	"essay_426b700a2a1c21bd"	"prompt_a3271cf10d32656b"	"user_63f60044ebdcac7d"	"Spanish"	"first"	"train"	FALSE	16	"B2"	NA
2217	"essay_6e2f65fc2af60f24"	"prompt_1a893b704d9d98d4"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"first"	"train"	FALSE	9	"C1"	NA
2218	"essay_d9c2534991223768"	"prompt_58852905890136d4"	"user_c1202d2312d75177"	"Polish"	"first"	"train"	FALSE	20	"B2+"	NA
2219	"essay_d9865abef1f3be18"	"prompt_e404501e9bbbc094"	"user_6b0f182d1ce78982"	"Italian"	"first"	"train"	FALSE	32	"B2+"	NA
2220	"essay_b9a917398c83e729"	"prompt_6d735aae1b87fea9"	"user_79bfd9334517cbc5"	"Arabic"	"first"	"train"	FALSE	29	"B1+"	NA
2221	"essay_ab471bdc00d7ae6b"	"prompt_13020c2a757e39d5"	"user_68f2330353490d7f"	"Japanese"	"first"	"train"	FALSE	7	"B1+"	NA
2222	"essay_1e6b835f7b5d230f"	"prompt_d3e35405e2378ac9"	"user_7f277c885f63ec92"	"Spanish"	"first"	"train"	FALSE	7	"C1"	NA
